"","ADR","species","tag","month","year","tissue","stage","conc","method","biomass_kg","season","increment","wood"
"4781","1606","ACRU","105","June",2014,"stem","1cm",10.7,"starch",43.3,"summer","0-1","diff"
"4782","1607","ACRU","105","June",2014,"stem","2cm",6.7,"starch",38.8,"summer","1-2","diff"
"4783","1608","ACRU","112","June",2014,"stem","1cm",16.8,"starch",52.8,"summer","0-1","diff"
"4784","1609","ACRU","112","June",2014,"stem","2cm",8,"starch",48,"summer","1-2","diff"
"4785","1610","ACRU","120","June",2014,"stem","1cm",17.7,"starch",55.2,"summer","0-1","diff"
"4786","1611","ACRU","120","June",2014,"stem","2cm",18.8,"starch",50.4,"summer","1-2","diff"
"4787","1612","ACRU","124","June",2014,"stem","1cm",14.3,"starch",45.7,"summer","0-1","diff"
"4788","1613","ACRU","124","June",2014,"stem","2cm",11.6,"starch",41.1,"summer","1-2","diff"
"4789","1614","BEPA","106","June",2014,"stem","1cm",4,"starch",37.7,"summer","0-1","diff"
"4790","1615","BEPA","106","June",2014,"stem","2cm",2.8,"starch",33.4,"summer","1-2","diff"
"4791","1616","BEPA","110","June",2014,"stem","1cm",4.4,"starch",71.7,"summer","0-1","diff"
"4792","1617","BEPA","110","June",2014,"stem","2cm",3.8,"starch",66.5,"summer","1-2","diff"
"4793","1618","BEPA","113","June",2014,"stem","1cm",3.4,"starch",46.8,"summer","0-1","diff"
"4794","1619","BEPA","113","June",2014,"stem","2cm",0.4,"starch",42.2,"summer","1-2","diff"
"4825","1650","ACRU","102","April",2014,"stem","1cm",36.6,"starch",69.1,"spring","0-1","diff"
"4826","1651","ACRU","102","April",2014,"stem","2cm",35.7,"starch",64,"spring","1-2","diff"
"4827","1652","ACRU","103","April",2014,"stem","1cm",24.4,"starch",36.6,"spring","0-1","diff"
"4828","1653","ACRU","103","April",2014,"stem","2cm",20.2,"starch",32.3,"spring","1-2","diff"
"4829","1654","ACRU","105","April",2014,"stem","1cm",22,"starch",43.3,"spring","0-1","diff"
"4830","1655","ACRU","105","April",2014,"stem","2cm",19.4,"starch",38.8,"spring","1-2","diff"
"4831","1656","ACRU","112","April",2014,"stem","1cm",15.9,"starch",52.8,"spring","0-1","diff"
"4832","1657","ACRU","112","April",2014,"stem","2cm",17.1,"starch",48,"spring","1-2","diff"
"4833","1658","ACRU","120","April",2014,"stem","1cm",24.8,"starch",55.2,"spring","0-1","diff"
"4834","1659","ACRU","120","April",2014,"stem","2cm",24.1,"starch",50.4,"spring","1-2","diff"
"4835","1660","ACRU","124","April",2014,"stem","1cm",25.8,"starch",45.7,"spring","0-1","diff"
"4836","1661","ACRU","124","April",2014,"stem","2cm",21.7,"starch",41.1,"spring","1-2","diff"
"4837","1662","BEPA","106","April",2014,"stem","1cm",14.9,"starch",37.7,"spring","0-1","diff"
"4838","1663","BEPA","106","April",2014,"stem","2cm",14.8,"starch",33.4,"spring","1-2","diff"
"4839","1664","BEPA","110","April",2014,"stem","1cm",13.7,"starch",71.7,"spring","0-1","diff"
"4840","1665","BEPA","110","April",2014,"stem","2cm",17.6,"starch",66.5,"spring","1-2","diff"
"4841","1666","BEPA","113","April",2014,"stem","1cm",18.1,"starch",46.8,"spring","0-1","diff"
"4842","1667","BEPA","113","April",2014,"stem","2cm",12.8,"starch",42.2,"spring","1-2","diff"
"4873","1698","ACRU","102","August",2014,"stem","1cm",24.5,"starch",69.1,"summer","0-1","diff"
"4874","1699","ACRU","102","August",2014,"stem","2cm",34.2,"starch",64,"summer","1-2","diff"
"4875","1700","ACRU","103","August",2014,"stem","1cm",15.4,"starch",36.6,"summer","0-1","diff"
"4876","1701","ACRU","103","August",2014,"stem","2cm",10.1,"starch",32.3,"summer","1-2","diff"
"4877","1702","ACRU","105","August",2014,"stem","1cm",12.7,"starch",43.3,"summer","0-1","diff"
"4878","1703","ACRU","105","August",2014,"stem","2cm",15.4,"starch",38.8,"summer","1-2","diff"
"4879","1704","ACRU","112","August",2014,"stem","1cm",30.8,"starch",52.8,"summer","0-1","diff"
"4880","1705","ACRU","112","August",2014,"stem","2cm",14.7,"starch",48,"summer","1-2","diff"
"4881","1706","ACRU","120","August",2014,"stem","1cm",11.9,"starch",55.2,"summer","0-1","diff"
"4882","1707","ACRU","120","August",2014,"stem","2cm",13.5,"starch",50.4,"summer","1-2","diff"
"4883","1708","ACRU","124","August",2014,"stem","1cm",14.1,"starch",45.7,"summer","0-1","diff"
"4884","1709","ACRU","124","August",2014,"stem","2cm",15.4,"starch",41.1,"summer","1-2","diff"
"4885","1710","BEPA","106","August",2014,"stem","1cm",0.4,"starch",37.7,"summer","0-1","diff"
"4886","1711","BEPA","106","August",2014,"stem","2cm",7.6,"starch",33.4,"summer","1-2","diff"
"4887","1712","BEPA","110","August",2014,"stem","1cm",12.8,"starch",71.7,"summer","0-1","diff"
"4888","1713","BEPA","110","August",2014,"stem","2cm",10.4,"starch",66.5,"summer","1-2","diff"
"4889","1714","BEPA","113","August",2014,"stem","1cm",9.1,"starch",46.8,"summer","0-1","diff"
"4890","1715","BEPA","113","August",2014,"stem","2cm",4.5,"starch",42.2,"summer","1-2","diff"
"4921","1746","ACRU","102","October",2014,"stem","1cm",38.6,"starch",69.1,"autumn","0-1","diff"
"4922","1747","ACRU","102","October",2014,"stem","2cm",34.3,"starch",64,"autumn","1-2","diff"
"4923","1748","ACRU","103","October",2014,"stem","1cm",19.5,"starch",36.6,"autumn","0-1","diff"
"4924","1749","ACRU","103","October",2014,"stem","2cm",7.9,"starch",32.3,"autumn","1-2","diff"
"4925","1750","ACRU","105","October",2014,"stem","1cm",18.8,"starch",43.3,"autumn","0-1","diff"
"4926","1751","ACRU","105","October",2014,"stem","2cm",12.5,"starch",38.8,"autumn","1-2","diff"
"4927","1752","ACRU","112","October",2014,"stem","1cm",24.2,"starch",52.8,"autumn","0-1","diff"
"4928","1753","ACRU","112","October",2014,"stem","2cm",16.3,"starch",48,"autumn","1-2","diff"
"4929","1754","ACRU","120","October",2014,"stem","1cm",31.8,"starch",55.2,"autumn","0-1","diff"
"4930","1755","ACRU","120","October",2014,"stem","2cm",21.3,"starch",50.4,"autumn","1-2","diff"
"4931","1756","ACRU","124","October",2014,"stem","1cm",14.1,"starch",45.7,"autumn","0-1","diff"
"4932","1757","ACRU","124","October",2014,"stem","2cm",15.9,"starch",41.1,"autumn","1-2","diff"
"4933","1758","BEPA","106","October",2014,"stem","1cm",10.4,"starch",37.7,"autumn","0-1","diff"
"4934","1759","BEPA","106","October",2014,"stem","2cm",5.2,"starch",33.4,"autumn","1-2","diff"
"4935","1760","BEPA","110","October",2014,"stem","1cm",15.7,"starch",71.7,"autumn","0-1","diff"
"4936","1761","BEPA","110","October",2014,"stem","2cm",12.3,"starch",66.5,"autumn","1-2","diff"
"4937","1762","BEPA","113","October",2014,"stem","1cm",16.9,"starch",46.8,"autumn","0-1","diff"
"4938","1763","BEPA","113","October",2014,"stem","2cm",18.7,"starch",42.2,"autumn","1-2","diff"
"5149","2654","ACRU","102","February",2014,"stem","1cm",0,"starch",69.1,"winter","0-1","diff"
"5150","2655","ACRU","103","February",2014,"stem","1cm",0,"starch",36.6,"winter","0-1","diff"
"5151","2656","ACRU","105","February",2014,"stem","1cm",0,"starch",43.3,"winter","0-1","diff"
"5152","2657","ACRU","112","February",2014,"stem","1cm",0,"starch",52.8,"winter","0-1","diff"
"5153","2658","ACRU","120","February",2014,"stem","1cm",0,"starch",55.2,"winter","0-1","diff"
"5154","2659","ACRU","124","February",2014,"stem","1cm",0,"starch",45.7,"winter","0-1","diff"
"5155","2660","BEPA","106","February",2014,"stem","1cm",0,"starch",37.7,"winter","0-1","diff"
"5156","2661","BEPA","110","February",2014,"stem","1cm",0,"starch",71.7,"winter","0-1","diff"
"5157","2662","BEPA","113","February",2014,"stem","1cm",0,"starch",46.8,"winter","0-1","diff"
"5173","2678","ACRU","102","February",2014,"stem","2cm",0,"starch",64,"winter","1-2","diff"
"5174","2679","ACRU","103","February",2014,"stem","2cm",0,"starch",32.3,"winter","1-2","diff"
"5175","2680","ACRU","105","February",2014,"stem","2cm",0,"starch",38.8,"winter","1-2","diff"
"5176","2681","ACRU","112","February",2014,"stem","2cm",0,"starch",48,"winter","1-2","diff"
"5177","2682","ACRU","120","February",2014,"stem","2cm",0,"starch",50.4,"winter","1-2","diff"
"5178","2683","ACRU","124","February",2014,"stem","2cm",0,"starch",41.1,"winter","1-2","diff"
"5179","2684","BEPA","106","February",2014,"stem","2cm",0,"starch",33.4,"winter","1-2","diff"
"5180","2685","BEPA","110","February",2014,"stem","2cm",0,"starch",66.5,"winter","1-2","diff"
"5181","2686","BEPA","113","February",2014,"stem","2cm",0,"starch",42.2,"winter","1-2","diff"
"5197","2702","ACRU","102","February",2014,"stem","3cm",21.1,"starch",58.9,"winter","2-3","diff"
"5198","2703","ACRU","103","February",2014,"stem","3cm",5.8,"starch",28.1,"winter","2-3","diff"
"5199","2704","ACRU","105","February",2014,"stem","3cm",5.5,"starch",34.4,"winter","2-3","diff"
"5200","2705","ACRU","112","February",2014,"stem","3cm",2.8,"starch",43.3,"winter","2-3","diff"
"5201","2706","ACRU","120","February",2014,"stem","3cm",1.6,"starch",45.7,"winter","2-3","diff"
"5202","2707","ACRU","124","February",2014,"stem","3cm",0,"starch",36.6,"winter","2-3","diff"
"5203","2708","BEPA","106","February",2014,"stem","3cm",0,"starch",29.2,"winter","2-3","diff"
"5204","2709","BEPA","110","February",2014,"stem","3cm",0,"starch",61.4,"winter","2-3","diff"
"5205","2710","BEPA","113","February",2014,"stem","3cm",0,"starch",37.7,"winter","2-3","diff"
"5221","2726","ACRU","102","February",2014,"stem","4cm",13.9,"starch",54,"winter","3-4","diff"
"5222","2727","ACRU","103","February",2014,"stem","4cm",2.9,"starch",24.1,"winter","3-4","diff"
"5223","2728","ACRU","105","February",2014,"stem","4cm",6.4,"starch",30.2,"winter","3-4","diff"
"5224","2729","ACRU","112","February",2014,"stem","4cm",0,"starch",38.8,"winter","3-4","diff"
"5225","2730","ACRU","120","February",2014,"stem","4cm",5.3,"starch",41.1,"winter","3-4","diff"
"5226","2731","ACRU","124","February",2014,"stem","4cm",1.4,"starch",32.3,"winter","3-4","diff"
"5227","2732","BEPA","106","February",2014,"stem","4cm",0,"starch",25.1,"winter","3-4","diff"
"5228","2733","BEPA","110","February",2014,"stem","4cm",0,"starch",56.4,"winter","3-4","diff"
"5229","2734","BEPA","113","February",2014,"stem","4cm",0,"starch",33.4,"winter","3-4","diff"
"5245","2750","ACRU","102","March",2014,"stem","1cm",0,"starch",69.1,"spring","0-1","diff"
"5246","2751","ACRU","103","March",2014,"stem","1cm",0,"starch",36.6,"spring","0-1","diff"
"5247","2752","ACRU","105","March",2014,"stem","1cm",0,"starch",43.3,"spring","0-1","diff"
"5248","2753","ACRU","112","March",2014,"stem","1cm",0,"starch",52.8,"spring","0-1","diff"
"5249","2754","ACRU","120","March",2014,"stem","1cm",0,"starch",55.2,"spring","0-1","diff"
"5250","2755","ACRU","124","March",2014,"stem","1cm",0,"starch",45.7,"spring","0-1","diff"
"5251","2756","BEPA","106","March",2014,"stem","1cm",0,"starch",37.7,"spring","0-1","diff"
"5252","2757","BEPA","110","March",2014,"stem","1cm",0,"starch",71.7,"spring","0-1","diff"
"5253","2758","BEPA","113","March",2014,"stem","1cm",0,"starch",46.8,"spring","0-1","diff"
"5269","2774","ACRU","102","March",2014,"stem","2cm",0,"starch",64,"spring","1-2","diff"
"5270","2775","ACRU","103","March",2014,"stem","2cm",0,"starch",32.3,"spring","1-2","diff"
"5271","2776","ACRU","105","March",2014,"stem","2cm",0,"starch",38.8,"spring","1-2","diff"
"5272","2777","ACRU","112","March",2014,"stem","2cm",0,"starch",48,"spring","1-2","diff"
"5273","2778","ACRU","120","March",2014,"stem","2cm",0,"starch",50.4,"spring","1-2","diff"
"5274","2779","ACRU","124","March",2014,"stem","2cm",0,"starch",41.1,"spring","1-2","diff"
"5275","2780","BEPA","106","March",2014,"stem","2cm",0,"starch",33.4,"spring","1-2","diff"
"5276","2781","BEPA","110","March",2014,"stem","2cm",0,"starch",66.5,"spring","1-2","diff"
"5277","2782","BEPA","113","March",2014,"stem","2cm",0,"starch",42.2,"spring","1-2","diff"
"5293","2798","ACRU","102","March",2014,"stem","3cm",2.9,"starch",58.9,"spring","2-3","diff"
"5294","2799","ACRU","103","March",2014,"stem","3cm",5.4,"starch",28.1,"spring","2-3","diff"
"5295","2800","ACRU","105","March",2014,"stem","3cm",13,"starch",34.4,"spring","2-3","diff"
"5296","2801","ACRU","112","March",2014,"stem","3cm",5.4,"starch",43.3,"spring","2-3","diff"
"5297","2802","ACRU","120","March",2014,"stem","3cm",10.8,"starch",45.7,"spring","2-3","diff"
"5298","2803","ACRU","124","March",2014,"stem","3cm",0,"starch",36.6,"spring","2-3","diff"
"5299","2804","BEPA","106","March",2014,"stem","3cm",0,"starch",29.2,"spring","2-3","diff"
"5300","2805","BEPA","110","March",2014,"stem","3cm",0,"starch",61.4,"spring","2-3","diff"
"5301","2806","BEPA","113","March",2014,"stem","3cm",0,"starch",37.7,"spring","2-3","diff"
"5317","2822","ACRU","102","March",2014,"stem","4cm",17.6,"starch",54,"spring","3-4","diff"
"5318","2823","ACRU","103","March",2014,"stem","4cm",0,"starch",24.1,"spring","3-4","diff"
"5319","2824","ACRU","105","March",2014,"stem","4cm",4.5,"starch",30.2,"spring","3-4","diff"
"5320","2825","ACRU","112","March",2014,"stem","4cm",0,"starch",38.8,"spring","3-4","diff"
"5321","2826","ACRU","120","March",2014,"stem","4cm",4.2,"starch",41.1,"spring","3-4","diff"
"5322","2827","ACRU","124","March",2014,"stem","4cm",0,"starch",32.3,"spring","3-4","diff"
"5323","2828","BEPA","106","March",2014,"stem","4cm",0,"starch",25.1,"spring","3-4","diff"
"5324","2829","BEPA","110","March",2014,"stem","4cm",0,"starch",56.4,"spring","3-4","diff"
"5325","2830","BEPA","113","March",2014,"stem","4cm",0,"starch",33.4,"spring","3-4","diff"
"5341","2846","ACRU","102","May",2014,"stem","1cm",0,"starch",69.1,"spring","0-1","diff"
"5342","2847","ACRU","103","May",2014,"stem","1cm",0,"starch",36.6,"spring","0-1","diff"
"5343","2848","ACRU","105","May",2014,"stem","1cm",0,"starch",43.3,"spring","0-1","diff"
"5344","2849","ACRU","112","May",2014,"stem","1cm",0,"starch",52.8,"spring","0-1","diff"
"5345","2850","ACRU","120","May",2014,"stem","1cm",0,"starch",55.2,"spring","0-1","diff"
"5346","2851","ACRU","124","May",2014,"stem","1cm",0,"starch",45.7,"spring","0-1","diff"
"5347","2852","BEPA","106","May",2014,"stem","1cm",0,"starch",37.7,"spring","0-1","diff"
"5348","2853","BEPA","110","May",2014,"stem","1cm",0,"starch",71.7,"spring","0-1","diff"
"5349","2854","BEPA","113","May",2014,"stem","1cm",0,"starch",46.8,"spring","0-1","diff"
"5365","2870","ACRU","102","May",2014,"stem","2cm",0,"starch",64,"spring","1-2","diff"
"5366","2871","ACRU","103","May",2014,"stem","2cm",0,"starch",32.3,"spring","1-2","diff"
"5367","2872","ACRU","105","May",2014,"stem","2cm",0,"starch",38.8,"spring","1-2","diff"
"5368","2873","ACRU","112","May",2014,"stem","2cm",0,"starch",48,"spring","1-2","diff"
"5369","2874","ACRU","120","May",2014,"stem","2cm",0,"starch",50.4,"spring","1-2","diff"
"5370","2875","ACRU","124","May",2014,"stem","2cm",0,"starch",41.1,"spring","1-2","diff"
"5371","2876","BEPA","106","May",2014,"stem","2cm",0,"starch",33.4,"spring","1-2","diff"
"5372","2877","BEPA","110","May",2014,"stem","2cm",0,"starch",66.5,"spring","1-2","diff"
"5373","2878","BEPA","113","May",2014,"stem","2cm",0,"starch",42.2,"spring","1-2","diff"
"5389","2894","ACRU","102","May",2014,"stem","3cm",0,"starch",58.9,"spring","2-3","diff"
"5390","2895","ACRU","103","May",2014,"stem","3cm",0,"starch",28.1,"spring","2-3","diff"
"5391","2896","ACRU","105","May",2014,"stem","3cm",0,"starch",34.4,"spring","2-3","diff"
"5392","2897","ACRU","112","May",2014,"stem","3cm",0,"starch",43.3,"spring","2-3","diff"
"5393","2898","ACRU","120","May",2014,"stem","3cm",0,"starch",45.7,"spring","2-3","diff"
"5394","2899","ACRU","124","May",2014,"stem","3cm",0,"starch",36.6,"spring","2-3","diff"
"5395","2900","BEPA","106","May",2014,"stem","3cm",0,"starch",29.2,"spring","2-3","diff"
"5396","2901","BEPA","110","May",2014,"stem","3cm",0,"starch",61.4,"spring","2-3","diff"
"5397","2902","BEPA","113","May",2014,"stem","3cm",0,"starch",37.7,"spring","2-3","diff"
"5413","2918","ACRU","102","May",2014,"stem","4cm",0,"starch",54,"spring","3-4","diff"
"5414","2919","ACRU","103","May",2014,"stem","4cm",0,"starch",24.1,"spring","3-4","diff"
"5415","2920","ACRU","105","May",2014,"stem","4cm",0,"starch",30.2,"spring","3-4","diff"
"5416","2921","ACRU","112","May",2014,"stem","4cm",0,"starch",38.8,"spring","3-4","diff"
"5417","2922","ACRU","120","May",2014,"stem","4cm",0,"starch",41.1,"spring","3-4","diff"
"5418","2923","ACRU","124","May",2014,"stem","4cm",0,"starch",32.3,"spring","3-4","diff"
"5419","2924","BEPA","106","May",2014,"stem","4cm",0,"starch",25.1,"spring","3-4","diff"
"5420","2925","BEPA","110","May",2014,"stem","4cm",0,"starch",56.4,"spring","3-4","diff"
"5421","2926","BEPA","113","May",2014,"stem","4cm",0,"starch",33.4,"spring","3-4","diff"
"5437","2990","ACRU","102","July",2014,"stem","3cm",0,"starch",58.9,"summer","2-3","diff"
"5438","2991","ACRU","103","July",2014,"stem","3cm",0,"starch",28.1,"summer","2-3","diff"
"5439","2992","ACRU","105","July",2014,"stem","3cm",0,"starch",34.4,"summer","2-3","diff"
"5440","2993","ACRU","112","July",2014,"stem","3cm",0,"starch",43.3,"summer","2-3","diff"
"5441","2994","ACRU","120","July",2014,"stem","3cm",0,"starch",45.7,"summer","2-3","diff"
"5442","2995","ACRU","124","July",2014,"stem","3cm",0,"starch",36.6,"summer","2-3","diff"
"5443","2996","BEPA","106","July",2014,"stem","3cm",0,"starch",29.2,"summer","2-3","diff"
"5444","2997","BEPA","110","July",2014,"stem","3cm",0,"starch",61.4,"summer","2-3","diff"
"5445","2998","BEPA","113","July",2014,"stem","3cm",0,"starch",37.7,"summer","2-3","diff"
"5461","3014","ACRU","102","July",2014,"stem","4cm",0,"starch",54,"summer","3-4","diff"
"5462","3015","ACRU","103","July",2014,"stem","4cm",0,"starch",24.1,"summer","3-4","diff"
"5463","3016","ACRU","105","July",2014,"stem","4cm",0,"starch",30.2,"summer","3-4","diff"
"5464","3017","ACRU","112","July",2014,"stem","4cm",0,"starch",38.8,"summer","3-4","diff"
"5465","3018","ACRU","120","July",2014,"stem","4cm",0,"starch",41.1,"summer","3-4","diff"
"5466","3019","ACRU","124","July",2014,"stem","4cm",0,"starch",32.3,"summer","3-4","diff"
"5467","3020","BEPA","106","July",2014,"stem","4cm",0,"starch",25.1,"summer","3-4","diff"
"5468","3021","BEPA","110","July",2014,"stem","4cm",0,"starch",56.4,"summer","3-4","diff"
"5469","3022","BEPA","113","July",2014,"stem","4cm",0,"starch",33.4,"summer","3-4","diff"
"5485","3038","ACRU","102","September",2014,"stem","1cm",46.2,"starch",69.1,"autumn","0-1","diff"
"5486","3039","ACRU","103","September",2014,"stem","1cm",26.1,"starch",36.6,"autumn","0-1","diff"
"5487","3040","ACRU","105","September",2014,"stem","1cm",22.8,"starch",43.3,"autumn","0-1","diff"
"5488","3041","ACRU","112","September",2014,"stem","1cm",22.4,"starch",52.8,"autumn","0-1","diff"
"5489","3042","ACRU","120","September",2014,"stem","1cm",36.9,"starch",55.2,"autumn","0-1","diff"
"5490","3043","ACRU","124","September",2014,"stem","1cm",24.7,"starch",45.7,"autumn","0-1","diff"
"5491","3044","BEPA","106","September",2014,"stem","1cm",6.8,"starch",37.7,"autumn","0-1","diff"
"5492","3045","BEPA","110","September",2014,"stem","1cm",10,"starch",71.7,"autumn","0-1","diff"
"5493","3046","BEPA","113","September",2014,"stem","1cm",6.4,"starch",46.8,"autumn","0-1","diff"
"5509","3062","ACRU","102","September",2014,"stem","2cm",35.4,"starch",64,"autumn","1-2","diff"
"5510","3063","ACRU","103","September",2014,"stem","2cm",0,"starch",32.3,"autumn","1-2","diff"
"5511","3064","ACRU","105","September",2014,"stem","2cm",16.8,"starch",38.8,"autumn","1-2","diff"
"5512","3065","ACRU","112","September",2014,"stem","2cm",9.2,"starch",48,"autumn","1-2","diff"
"5513","3066","ACRU","120","September",2014,"stem","2cm",26.4,"starch",50.4,"autumn","1-2","diff"
"5514","3067","ACRU","124","September",2014,"stem","2cm",21,"starch",41.1,"autumn","1-2","diff"
"5515","3068","BEPA","106","September",2014,"stem","2cm",4.7,"starch",33.4,"autumn","1-2","diff"
"5516","3069","BEPA","110","September",2014,"stem","2cm",2,"starch",66.5,"autumn","1-2","diff"
"5517","3070","BEPA","113","September",2014,"stem","2cm",3.7,"starch",42.2,"autumn","1-2","diff"
"5533","3086","ACRU","102","September",2014,"stem","3cm",0,"starch",58.9,"autumn","2-3","diff"
"5534","3087","ACRU","103","September",2014,"stem","3cm",0,"starch",28.1,"autumn","2-3","diff"
"5535","3088","ACRU","105","September",2014,"stem","3cm",0,"starch",34.4,"autumn","2-3","diff"
"5536","3089","ACRU","112","September",2014,"stem","3cm",0,"starch",43.3,"autumn","2-3","diff"
"5537","3090","ACRU","120","September",2014,"stem","3cm",0,"starch",45.7,"autumn","2-3","diff"
"5538","3091","ACRU","124","September",2014,"stem","3cm",0,"starch",36.6,"autumn","2-3","diff"
"5539","3092","BEPA","106","September",2014,"stem","3cm",0,"starch",29.2,"autumn","2-3","diff"
"5540","3093","BEPA","110","September",2014,"stem","3cm",0,"starch",61.4,"autumn","2-3","diff"
"5541","3094","BEPA","113","September",2014,"stem","3cm",0,"starch",37.7,"autumn","2-3","diff"
"5557","3110","ACRU","102","September",2014,"stem","4cm",0,"starch",54,"autumn","3-4","diff"
"5558","3111","ACRU","103","September",2014,"stem","4cm",0,"starch",24.1,"autumn","3-4","diff"
"5559","3112","ACRU","105","September",2014,"stem","4cm",0,"starch",30.2,"autumn","3-4","diff"
"5560","3113","ACRU","112","September",2014,"stem","4cm",0,"starch",38.8,"autumn","3-4","diff"
"5561","3114","ACRU","120","September",2014,"stem","4cm",0,"starch",41.1,"autumn","3-4","diff"
"5562","3115","ACRU","124","September",2014,"stem","4cm",0,"starch",32.3,"autumn","3-4","diff"
"5563","3116","BEPA","106","September",2014,"stem","4cm",0,"starch",25.1,"autumn","3-4","diff"
"5564","3117","BEPA","110","September",2014,"stem","4cm",0,"starch",56.4,"autumn","3-4","diff"
"5565","3118","BEPA","113","September",2014,"stem","4cm",0,"starch",33.4,"autumn","3-4","diff"
"5581","3134","ACRU","102","November",2014,"stem","1cm",27,"starch",69.1,"autumn","0-1","diff"
"5582","3135","ACRU","103","November",2014,"stem","1cm",13,"starch",36.6,"autumn","0-1","diff"
"5583","3136","ACRU","105","November",2014,"stem","1cm",140.9,"starch",43.3,"autumn","0-1","diff"
"5584","3137","ACRU","112","November",2014,"stem","1cm",139.8,"starch",52.8,"autumn","0-1","diff"
"5585","3138","ACRU","120","November",2014,"stem","1cm",140.7,"starch",55.2,"autumn","0-1","diff"
"5586","3139","ACRU","124","November",2014,"stem","1cm",129.7,"starch",45.7,"autumn","0-1","diff"
"5587","3140","BEPA","106","November",2014,"stem","1cm",127.1,"starch",37.7,"autumn","0-1","diff"
"5588","3141","BEPA","110","November",2014,"stem","1cm",123.8,"starch",71.7,"autumn","0-1","diff"
"5589","3142","BEPA","113","November",2014,"stem","1cm",106.5,"starch",46.8,"autumn","0-1","diff"
"5605","3158","ACRU","102","November",2014,"stem","2cm",21.9,"starch",64,"autumn","1-2","diff"
"5606","3159","ACRU","103","November",2014,"stem","2cm",2.1,"starch",32.3,"autumn","1-2","diff"
"5607","3160","ACRU","105","November",2014,"stem","2cm",11.7,"starch",38.8,"autumn","1-2","diff"
"5608","3161","ACRU","112","November",2014,"stem","2cm",13.3,"starch",48,"autumn","1-2","diff"
"5609","3162","ACRU","120","November",2014,"stem","2cm",0,"starch",50.4,"autumn","1-2","diff"
"5610","3163","ACRU","124","November",2014,"stem","2cm",13.5,"starch",41.1,"autumn","1-2","diff"
"5611","3164","BEPA","106","November",2014,"stem","2cm",2.9,"starch",33.4,"autumn","1-2","diff"
"5612","3165","BEPA","110","November",2014,"stem","2cm",0,"starch",66.5,"autumn","1-2","diff"
"5613","3166","BEPA","113","November",2014,"stem","2cm",3.2,"starch",42.2,"autumn","1-2","diff"
"5629","3182","ACRU","102","November",2014,"stem","3cm",0,"starch",58.9,"autumn","2-3","diff"
"5630","3183","ACRU","103","November",2014,"stem","3cm",0,"starch",28.1,"autumn","2-3","diff"
"5631","3184","ACRU","105","November",2014,"stem","3cm",0,"starch",34.4,"autumn","2-3","diff"
"5632","3185","ACRU","112","November",2014,"stem","3cm",0,"starch",43.3,"autumn","2-3","diff"
"5633","3186","ACRU","120","November",2014,"stem","3cm",0,"starch",45.7,"autumn","2-3","diff"
"5634","3187","ACRU","124","November",2014,"stem","3cm",0,"starch",36.6,"autumn","2-3","diff"
"5635","3188","BEPA","106","November",2014,"stem","3cm",0,"starch",29.2,"autumn","2-3","diff"
"5636","3189","BEPA","110","November",2014,"stem","3cm",0,"starch",61.4,"autumn","2-3","diff"
"5637","3190","BEPA","113","November",2014,"stem","3cm",0,"starch",37.7,"autumn","2-3","diff"
"5653","3206","ACRU","102","November",2014,"stem","4cm",0,"starch",54,"autumn","3-4","diff"
"5654","3207","ACRU","103","November",2014,"stem","4cm",0,"starch",24.1,"autumn","3-4","diff"
"5655","3208","ACRU","105","November",2014,"stem","4cm",0,"starch",30.2,"autumn","3-4","diff"
"5656","3209","ACRU","112","November",2014,"stem","4cm",0,"starch",38.8,"autumn","3-4","diff"
"5657","3210","ACRU","120","November",2014,"stem","4cm",0,"starch",41.1,"autumn","3-4","diff"
"5658","3211","ACRU","124","November",2014,"stem","4cm",0,"starch",32.3,"autumn","3-4","diff"
"5659","3212","BEPA","106","November",2014,"stem","4cm",0,"starch",25.1,"autumn","3-4","diff"
"5660","3213","BEPA","110","November",2014,"stem","4cm",0,"starch",56.4,"autumn","3-4","diff"
"5661","3214","BEPA","113","November",2014,"stem","4cm",0,"starch",33.4,"autumn","3-4","diff"
"5677","3230","ACRU","102","January",2014,"stem","3cm",19.6,"starch",58.9,"winter","2-3","diff"
"5678","3231","ACRU","103","January",2014,"stem","3cm",4.8,"starch",28.1,"winter","2-3","diff"
"5679","3232","ACRU","105","January",2014,"stem","3cm",13.4,"starch",34.4,"winter","2-3","diff"
"5680","3233","ACRU","112","January",2014,"stem","3cm",8.6,"starch",43.3,"winter","2-3","diff"
"5681","3234","ACRU","120","January",2014,"stem","3cm",8.6,"starch",45.7,"winter","2-3","diff"
"5682","3235","ACRU","124","January",2014,"stem","3cm",2.2,"starch",36.6,"winter","2-3","diff"
"5683","3236","BEPA","106","January",2014,"stem","3cm",0,"starch",29.2,"winter","2-3","diff"
"5684","3237","BEPA","110","January",2014,"stem","3cm",1.9,"starch",61.4,"winter","2-3","diff"
"5685","3238","BEPA","113","January",2014,"stem","3cm",0,"starch",37.7,"winter","2-3","diff"
"5701","3254","ACRU","102","January",2014,"stem","4cm",14.6,"starch",54,"winter","3-4","diff"
"5702","3255","ACRU","103","January",2014,"stem","4cm",0,"starch",24.1,"winter","3-4","diff"
"5703","3256","ACRU","105","January",2014,"stem","4cm",5.6,"starch",30.2,"winter","3-4","diff"
"5704","3257","ACRU","112","January",2014,"stem","4cm",0.6,"starch",38.8,"winter","3-4","diff"
